user_id,account_create_month,purchase_month,purchase_count
8954,2023-11-01,2023-12-01,3
8955,2023-12-01,2023-12-31,1
8955,2023-12-01,2024-01-01,5
8956,2023-12-01,2023-12-31,1
8956,2023-12-01,2024-01-01,2
8957,2024-01-01,2024-01-31,1
8957,2024-01-01,2024-03-01,3
8958,2024-02-01,2024-03-02,1
8958,2024-02-01,2024-04-01,1
8958,2024-02-01,2024-05-01,2
8959,2024-03-01,2024-03-31,1
8959,2024-03-01,2024-04-01,1
8959,2024-03-01,2024-05-01,4
8960,2024-04-01,2024-05-01,6
8961,2023-11-01,2023-12-01,3
8962,2023-12-01,2023-12-31,1
8962,2023-12-01,2024-01-01,3
8963,2023-12-01,2023-12-31,1
8963,2023-12-01,2024-01-01,2
8964,2024-01-01,2024-01-31,1
8964,2024-01-01,2024-03-01,3
8965,2024-02-01,2024-03-02,1
8965,2024-02-01,2024-04-01,1
8965,2024-02-01,2024-05-01,4
8966,2024-03-01,2024-03-31,1
8966,2024-03-01,2024-04-01,1
8966,2024-03-01,2024-05-01,1
8967,2024-04-01,2024-05-01,5
8968,2023-11-01,2023-12-01,1
8969,2023-12-01,2023-12-31,1
8969,2023-12-01,2024-01-01,3
8970,2023-12-01,2023-12-31,1
8970,2023-12-01,2024-01-01,2
8971,2024-01-01,2024-01-31,1
8972,2024-02-01,2024-03-02,1
8972,2024-02-01,2024-04-01,1
8972,2024-02-01,2024-05-01,2
8973,2024-03-01,2024-03-31,1
8973,2024-03-01,2024-04-01,1
8973,2024-03-01,2024-05-01,3
8974,2024-04-01,2024-05-01,3
8975,2023-11-01,2023-12-01,4
8976,2023-12-01,2023-12-31,1
8977,2023-12-01,2023-12-31,1
8977,2023-12-01,2024-01-01,5
8978,2024-01-01,2024-01-31,1
8978,2024-01-01,2024-03-01,3
8979,2024-02-01,2024-03-02,1
8979,2024-02-01,2024-04-01,1
8979,2024-02-01,2024-05-01,1
8980,2024-03-01,2024-03-31,1
8980,2024-03-01,2024-04-01,1
8980,2024-03-01,2024-05-01,2
8981,2024-04-01,2024-05-01,5
8982,2023-11-01,2023-12-01,1
8983,2023-12-01,2023-12-31,1
8983,2023-12-01,2024-01-01,2
8984,2023-12-01,2023-12-31,1
8985,2024-01-01,2024-01-31,1
8985,2024-01-01,2024-03-01,2
8986,2024-02-01,2024-03-02,1
8986,2024-02-01,2024-04-01,1
8986,2024-02-01,2024-05-01,1
8987,2024-03-01,2024-03-31,1
8987,2024-03-01,2024-04-01,1
8987,2024-03-01,2024-05-01,1
8988,2024-04-01,2024-05-01,4
8989,2023-11-01,2023-12-01,6
8990,2023-12-01,2023-12-31,1
8990,2023-12-01,2024-01-01,5
8991,2023-12-01,2023-12-31,1
8992,2024-01-01,2024-01-31,1
8992,2024-01-01,2024-03-01,2
8993,2024-02-01,2024-03-02,1
8993,2024-02-01,2024-04-01,1
8993,2024-02-01,2024-05-01,2
8994,2024-03-01,2024-03-31,1
8994,2024-03-01,2024-04-01,1
8994,2024-03-01,2024-05-01,4
8995,2024-04-01,2024-05-01,3
8996,2023-11-01,2023-12-01,3
8997,2023-12-01,2023-12-31,1
8997,2023-12-01,2024-01-01,2
8998,2023-12-01,2023-12-31,1
8998,2023-12-01,2024-01-01,2
8999,2024-01-01,2024-01-31,1
8999,2024-01-01,2024-03-01,2
9000,2024-02-01,2024-03-02,1
9000,2024-02-01,2024-04-01,1
9000,2024-02-01,2024-05-01,2
9001,2024-03-01,2024-03-31,1
9002,2024-04-01,2024-05-01,4
9003,2023-11-01,2023-12-01,3
9004,2023-12-01,2023-12-31,1
9004,2023-12-01,2024-01-01,5
9005,2023-12-01,2023-12-31,1
9005,2023-12-01,2024-01-01,2
9006,2024-01-01,2024-01-31,1
9006,2024-01-01,2024-03-01,5
9007,2024-02-01,2024-03-02,1
9007,2024-02-01,2024-04-01,1
9007,2024-02-01,2024-05-01,1
9008,2024-03-01,2024-03-31,1
9009,2024-04-01,2024-05-01,6
9010,2023-11-01,2023-12-01,1
9011,2023-12-01,2023-12-31,1
9011,2023-12-01,2024-01-01,2
9012,2023-12-01,2023-12-31,1
9012,2023-12-01,2024-01-01,5
9013,2024-01-01,2024-01-31,1
9013,2024-01-01,2024-03-01,5
9014,2024-02-01,2024-03-02,1
9014,2024-02-01,2024-04-01,1
9014,2024-02-01,2024-05-01,3
9015,2024-03-01,2024-03-31,1
9015,2024-03-01,2024-04-01,1
9015,2024-03-01,2024-05-01,1
9016,2024-04-01,2024-05-01,6
9017,2023-11-01,2023-12-01,1
9018,2023-12-01,2023-12-31,1
9018,2023-12-01,2024-01-01,2
9019,2023-12-01,2023-12-31,1
9019,2023-12-01,2024-01-01,5
9020,2024-01-01,2024-01-31,1
9020,2024-01-01,2024-03-01,5
9021,2024-02-01,2024-03-02,1
9021,2024-02-01,2024-04-01,1
9021,2024-02-01,2024-05-01,3
9022,2024-03-01,2024-03-31,1
9022,2024-03-01,2024-04-01,1
9022,2024-03-01,2024-05-01,2
9023,2024-04-01,2024-05-01,4
9024,2023-11-01,2023-12-01,3
9025,2023-12-01,2023-12-31,1
9025,2023-12-01,2024-01-01,4
9026,2023-12-01,2023-12-31,1
9026,2023-12-01,2024-01-01,2
9027,2024-01-01,2024-01-31,1
9028,2024-02-01,2024-03-02,1
9028,2024-02-01,2024-04-01,1
9028,2024-02-01,2024-05-01,1
9029,2024-03-01,2024-03-31,1
9029,2024-03-01,2024-04-01,1
9029,2024-03-01,2024-05-01,1
9030,2024-04-01,2024-05-01,4
9031,2023-11-01,2023-12-01,6
9032,2023-12-01,2023-12-31,1
9032,2023-12-01,2024-01-01,2
9033,2023-12-01,2023-12-31,1
9033,2023-12-01,2024-01-01,2
9034,2024-01-01,2024-01-31,1
9034,2024-01-01,2024-03-01,2
9035,2024-02-01,2024-03-02,1
9035,2024-02-01,2024-04-01,1
9035,2024-02-01,2024-05-01,2
9036,2024-03-01,2024-03-31,1
9036,2024-03-01,2024-04-01,1
9036,2024-03-01,2024-05-01,2
9037,2024-04-01,2024-05-01,5
9038,2023-11-01,2023-12-01,6
9039,2023-12-01,2023-12-31,1
9039,2023-12-01,2024-01-01,5
9040,2023-12-01,2023-12-31,1
9040,2023-12-01,2024-01-01,2
9041,2024-01-01,2024-01-31,1
9041,2024-01-01,2024-03-01,2
9042,2024-02-01,2024-03-02,1
9042,2024-02-01,2024-04-01,1
9042,2024-02-01,2024-05-01,1
9043,2024-03-01,2024-03-31,1
9044,2024-04-01,2024-05-01,1
9045,2023-11-01,2023-12-01,3
9046,2023-12-01,2023-12-31,1
9047,2023-12-01,2023-12-31,1
9048,2024-01-01,2024-01-31,1
9048,2024-01-01,2024-03-01,2
9049,2024-02-01,2024-03-02,1
9049,2024-02-01,2024-04-01,1
9049,2024-02-01,2024-05-01,4
9050,2024-03-01,2024-03-31,1
9050,2024-03-01,2024-04-01,1
9050,2024-03-01,2024-05-01,4
9051,2024-04-01,2024-05-01,3
9052,2023-11-01,2023-12-01,5
9053,2023-12-01,2023-12-31,1
9054,2023-12-01,2023-12-31,1
9054,2023-12-01,2024-01-01,2
9055,2024-01-01,2024-01-31,1
9055,2024-01-01,2024-03-01,2
9056,2024-02-01,2024-03-02,1
9056,2024-02-01,2024-04-01,1
9056,2024-02-01,2024-05-01,1
9057,2024-03-01,2024-03-31,1
9057,2024-03-01,2024-04-01,1
9057,2024-03-01,2024-05-01,2
9058,2024-04-01,2024-05-01,3
9059,2023-11-01,2023-12-01,3
9060,2023-12-01,2023-12-31,1
9060,2023-12-01,2024-01-01,2
9061,2023-12-01,2023-12-31,1
9061,2023-12-01,2024-01-01,2
9062,2024-01-01,2024-01-31,1
9062,2024-01-01,2024-03-01,5
9063,2024-02-01,2024-03-02,1
9063,2024-02-01,2024-04-01,1
9063,2024-02-01,2024-05-01,2
9064,2024-03-01,2024-03-31,1
9065,2024-04-01,2024-05-01,3
9066,2023-11-01,2023-12-01,3
9067,2023-12-01,2023-12-31,1
9067,2023-12-01,2024-01-01,3
9068,2023-12-01,2023-12-31,1
9068,2023-12-01,2024-01-01,3
9069,2024-01-01,2024-01-31,1
9069,2024-01-01,2024-03-01,3
9070,2024-02-01,2024-03-02,1
9070,2024-02-01,2024-04-01,1
9070,2024-02-01,2024-05-01,2
9071,2024-03-01,2024-03-31,1
9071,2024-03-01,2024-04-01,1
9071,2024-03-01,2024-05-01,4
9072,2024-04-01,2024-05-01,1
9073,2023-11-01,2023-12-01,5
9074,2023-12-01,2023-12-31,1
9074,2023-12-01,2024-01-01,2
9075,2023-12-01,2023-12-31,1
9075,2023-12-01,2024-01-01,4
9076,2024-01-01,2024-01-31,1
9076,2024-01-01,2024-03-01,2
9077,2024-02-01,2024-03-02,1
9077,2024-02-01,2024-04-01,1
9077,2024-02-01,2024-05-01,1
9078,2024-03-01,2024-03-31,1
9078,2024-03-01,2024-04-01,1
9078,2024-03-01,2024-05-01,1
9079,2024-04-01,2024-05-01,4
9080,2023-11-01,2023-12-01,6
9081,2023-12-01,2023-12-31,1
9081,2023-12-01,2024-01-01,2
9082,2023-12-01,2023-12-31,1
9082,2023-12-01,2024-01-01,3
9083,2024-01-01,2024-01-31,1
9083,2024-01-01,2024-03-01,4
9084,2024-02-01,2024-03-02,1
9084,2024-02-01,2024-04-01,1
9084,2024-02-01,2024-05-01,4
9085,2024-03-01,2024-03-31,1
9085,2024-03-01,2024-04-01,1
9085,2024-03-01,2024-05-01,2
9086,2024-04-01,2024-05-01,3
9087,2023-11-01,2023-12-01,5
9088,2023-12-01,2023-12-31,1
9088,2023-12-01,2024-01-01,5
9089,2023-12-01,2023-12-31,1
9089,2023-12-01,2024-01-01,4
9090,2024-01-01,2024-01-31,1
9091,2024-02-01,2024-03-02,1
9092,2024-03-01,2024-03-31,1
9092,2024-03-01,2024-04-01,1
9092,2024-03-01,2024-05-01,3
9093,2024-04-01,2024-05-01,4
9094,2023-11-01,2023-12-01,4
9095,2023-12-01,2023-12-31,1
9095,2023-12-01,2024-01-01,2
9096,2023-12-01,2023-12-31,1
9096,2023-12-01,2024-01-01,3
9097,2024-01-01,2024-01-31,1
9097,2024-01-01,2024-03-01,2
9098,2024-02-01,2024-03-02,1
9098,2024-02-01,2024-04-01,1
9098,2024-02-01,2024-05-01,1
9099,2024-03-01,2024-03-31,1
9099,2024-03-01,2024-04-01,1
9099,2024-03-01,2024-05-01,4
9100,2024-04-01,2024-05-01,3
9101,2023-11-01,2023-12-01,3
9102,2023-12-01,2023-12-31,1
9102,2023-12-01,2024-01-01,3
9103,2023-12-01,2023-12-31,1
9104,2024-01-01,2024-01-31,1
9104,2024-01-01,2024-03-01,3
9105,2024-02-01,2024-03-02,1
9105,2024-02-01,2024-04-01,1
9105,2024-02-01,2024-05-01,2
9106,2024-03-01,2024-03-31,1
9107,2024-04-01,2024-05-01,5
9108,2023-11-01,2023-12-01,6
9109,2023-12-01,2023-12-31,1
9109,2023-12-01,2024-01-01,4
9110,2023-12-01,2023-12-31,1
9110,2023-12-01,2024-01-01,3
9111,2024-01-01,2024-01-31,1
9111,2024-01-01,2024-03-01,2
9112,2024-02-01,2024-03-02,1
9112,2024-02-01,2024-04-01,1
9112,2024-02-01,2024-05-01,2
9113,2024-03-01,2024-03-31,1
9113,2024-03-01,2024-04-01,1
9113,2024-03-01,2024-05-01,1
9114,2024-04-01,2024-05-01,3
9115,2023-11-01,2023-12-01,3
9116,2023-12-01,2023-12-31,1
9116,2023-12-01,2024-01-01,3
9117,2023-12-01,2023-12-31,1
9117,2023-12-01,2024-01-01,2
9118,2024-01-01,2024-01-31,1
9118,2024-01-01,2024-03-01,3
9119,2024-02-01,2024-03-02,1
9119,2024-02-01,2024-04-01,1
9119,2024-02-01,2024-05-01,3
9120,2024-03-01,2024-03-31,1
9120,2024-03-01,2024-04-01,1
9120,2024-03-01,2024-05-01,1
9121,2024-04-01,2024-05-01,3
9122,2023-11-01,2023-12-01,6
9123,2023-12-01,2023-12-31,1
9123,2023-12-01,2024-01-01,2
9124,2023-12-01,2023-12-31,1
9124,2023-12-01,2024-01-01,3
9125,2024-01-01,2024-01-31,1
9125,2024-01-01,2024-03-01,3
9126,2024-02-01,2024-03-02,1
9127,2024-03-01,2024-03-31,1
9128,2024-04-01,2024-05-01,3
9129,2023-11-01,2023-12-01,5
9130,2023-12-01,2023-12-31,1
9131,2023-12-01,2023-12-31,1
9131,2023-12-01,2024-01-01,2
9132,2024-01-01,2024-01-31,1
9132,2024-01-01,2024-03-01,2
9133,2024-02-01,2024-03-02,1
9133,2024-02-01,2024-04-01,1
9133,2024-02-01,2024-05-01,1
9134,2024-03-01,2024-03-31,1
9134,2024-03-01,2024-04-01,1
9134,2024-03-01,2024-05-01,1
9135,2024-04-01,2024-05-01,1
9136,2023-11-01,2023-12-01,3
9137,2023-12-01,2023-12-31,1
9137,2023-12-01,2024-01-01,2
9138,2023-12-01,2023-12-31,1
9138,2023-12-01,2024-01-01,5
9139,2024-01-01,2024-01-31,1
9139,2024-01-01,2024-03-01,2
9140,2024-02-01,2024-03-02,1
9140,2024-02-01,2024-04-01,1
9140,2024-02-01,2024-05-01,1
9141,2024-03-01,2024-03-31,1
9141,2024-03-01,2024-04-01,1
9141,2024-03-01,2024-05-01,2
9142,2024-04-01,2024-05-01,3
9143,2023-11-01,2023-12-01,6
9144,2023-12-01,2023-12-31,1
9144,2023-12-01,2024-01-01,2
9145,2023-12-01,2023-12-31,1
9145,2023-12-01,2024-01-01,4
9146,2024-01-01,2024-01-31,1
9146,2024-01-01,2024-03-01,3
9147,2024-02-01,2024-03-02,1
9147,2024-02-01,2024-04-01,1
9147,2024-02-01,2024-05-01,4
9148,2024-03-01,2024-03-31,1
9148,2024-03-01,2024-04-01,1
9148,2024-03-01,2024-05-01,1
9149,2024-04-01,2024-05-01,1
9150,2023-11-01,2023-12-01,6
9151,2023-12-01,2023-12-31,1
9151,2023-12-01,2024-01-01,2
9152,2023-12-01,2023-12-31,1
9152,2023-12-01,2024-01-01,5
9153,2024-01-01,2024-01-31,1
9153,2024-01-01,2024-03-01,3
9154,2024-02-01,2024-03-02,1
9154,2024-02-01,2024-04-01,1
9154,2024-02-01,2024-05-01,3
9155,2024-03-01,2024-03-31,1
9155,2024-03-01,2024-04-01,1
9155,2024-03-01,2024-05-01,1
9156,2024-04-01,2024-05-01,4
9157,2023-11-01,2023-12-01,3
9158,2023-12-01,2023-12-31,1
9159,2023-12-01,2023-12-31,1
9159,2023-12-01,2024-01-01,2
9160,2024-01-01,2024-01-31,1
9160,2024-01-01,2024-03-01,3
9161,2024-02-01,2024-03-02,1
9161,2024-02-01,2024-04-01,1
9161,2024-02-01,2024-05-01,4
9162,2024-03-01,2024-03-31,1
9162,2024-03-01,2024-04-01,1
9162,2024-03-01,2024-05-01,1
9163,2024-04-01,2024-05-01,6
9164,2023-11-01,2023-12-01,3
9165,2023-12-01,2023-12-31,1
9165,2023-12-01,2024-01-01,3
9166,2023-12-01,2023-12-31,1
9166,2023-12-01,2024-01-01,2
9167,2024-01-01,2024-01-31,1
9167,2024-01-01,2024-03-01,2
9168,2024-02-01,2024-03-02,1
9168,2024-02-01,2024-04-01,1
9168,2024-02-01,2024-05-01,3
9169,2024-03-01,2024-03-31,1
9169,2024-03-01,2024-04-01,1
9169,2024-03-01,2024-05-01,1
9170,2024-04-01,2024-05-01,3
9171,2023-11-01,2023-12-01,1
9172,2023-12-01,2023-12-31,1
9172,2023-12-01,2024-01-01,3
9173,2023-12-01,2023-12-31,1
9173,2023-12-01,2024-01-01,2
9174,2024-01-01,2024-01-31,1
9174,2024-01-01,2024-03-01,5
9175,2024-02-01,2024-03-02,1
9175,2024-02-01,2024-04-01,1
9175,2024-02-01,2024-05-01,3
9176,2024-03-01,2024-03-31,1
9176,2024-03-01,2024-04-01,1
9176,2024-03-01,2024-05-01,1
9177,2024-04-01,2024-05-01,4
9178,2023-11-01,2023-12-01,3
9179,2023-12-01,2023-12-31,1
9179,2023-12-01,2024-01-01,5
9180,2023-12-01,2023-12-31,1
9180,2023-12-01,2024-01-01,3
9181,2024-01-01,2024-01-31,1
9182,2024-02-01,2024-03-02,1
9182,2024-02-01,2024-04-01,1
9182,2024-02-01,2024-05-01,4
9183,2024-03-01,2024-03-31,1
9183,2024-03-01,2024-04-01,1
9183,2024-03-01,2024-05-01,2
9184,2024-04-01,2024-05-01,3
9185,2023-11-01,2023-12-01,6
9186,2023-12-01,2023-12-31,1
9186,2023-12-01,2024-01-01,2
9187,2023-12-01,2023-12-31,1
9187,2023-12-01,2024-01-01,5
9188,2024-01-01,2024-01-31,1
9188,2024-01-01,2024-03-01,2
9189,2024-02-01,2024-03-02,1
9189,2024-02-01,2024-04-01,1
9189,2024-02-01,2024-05-01,4
9190,2024-03-01,2024-03-31,1
9190,2024-03-01,2024-04-01,1
9190,2024-03-01,2024-05-01,1
9191,2024-04-01,2024-05-01,5
9192,2023-11-01,2023-12-01,5
9193,2023-12-01,2023-12-31,1
9193,2023-12-01,2024-01-01,2
9194,2023-12-01,2023-12-31,1
9194,2023-12-01,2024-01-01,5
9195,2024-01-01,2024-01-31,1
9195,2024-01-01,2024-03-01,4
9196,2024-02-01,2024-03-02,1
9197,2024-03-01,2024-03-31,1
9197,2024-03-01,2024-04-01,1
9197,2024-03-01,2024-05-01,1
9198,2024-04-01,2024-05-01,4
9199,2023-11-01,2023-12-01,3
9200,2023-12-01,2023-12-31,1
9201,2023-12-01,2023-12-31,1
9201,2023-12-01,2024-01-01,2
9202,2024-01-01,2024-01-31,1
9202,2024-01-01,2024-03-01,2
9203,2024-02-01,2024-03-02,1
9203,2024-02-01,2024-04-01,1
9203,2024-02-01,2024-05-01,1
9204,2024-03-01,2024-03-31,1
9204,2024-03-01,2024-04-01,1
9204,2024-03-01,2024-05-01,1
9205,2024-04-01,2024-05-01,4
9206,2023-11-01,2023-12-01,3
9207,2023-12-01,2023-12-31,1
9207,2023-12-01,2024-01-01,2
9208,2023-12-01,2023-12-31,1
9208,2023-12-01,2024-01-01,2
9209,2024-01-01,2024-01-31,1
9209,2024-01-01,2024-03-01,2
9210,2024-02-01,2024-03-02,1
9211,2024-03-01,2024-03-31,1
9211,2024-03-01,2024-04-01,1
9211,2024-03-01,2024-05-01,4
9212,2024-04-01,2024-05-01,3
9213,2023-11-01,2023-12-01,4
9214,2023-12-01,2023-12-31,1
9214,2023-12-01,2024-01-01,3
9215,2023-12-01,2023-12-31,1
9216,2024-01-01,2024-01-31,1
9216,2024-01-01,2024-03-01,5
9217,2024-02-01,2024-03-02,1
9217,2024-02-01,2024-04-01,1
9217,2024-02-01,2024-05-01,4
9218,2024-03-01,2024-03-31,1
9218,2024-03-01,2024-04-01,1
9218,2024-03-01,2024-05-01,4
9219,2024-04-01,2024-05-01,3
9220,2023-11-01,2023-12-01,6
9221,2023-12-01,2023-12-31,1
9221,2023-12-01,2024-01-01,3
9222,2023-12-01,2023-12-31,1
9223,2024-01-01,2024-01-31,1
9223,2024-01-01,2024-03-01,3
9224,2024-02-01,2024-03-02,1
9224,2024-02-01,2024-04-01,1
9224,2024-02-01,2024-05-01,3
9225,2024-03-01,2024-03-31,1
9225,2024-03-01,2024-04-01,1
9225,2024-03-01,2024-05-01,4
9226,2024-04-01,2024-05-01,3
9227,2023-11-01,2023-12-01,1
9228,2023-12-01,2023-12-31,1
9229,2023-12-01,2023-12-31,1
9229,2023-12-01,2024-01-01,2
9230,2024-01-01,2024-01-31,1
9230,2024-01-01,2024-03-01,3
9231,2024-02-01,2024-03-02,1
9231,2024-02-01,2024-04-01,1
9231,2024-02-01,2024-05-01,1
9232,2024-03-01,2024-03-31,1
9232,2024-03-01,2024-04-01,1
9232,2024-03-01,2024-05-01,1
9233,2024-04-01,2024-05-01,4
9234,2023-11-01,2023-12-01,1
9235,2023-12-01,2023-12-31,1
9236,2023-12-01,2023-12-31,1
9237,2024-01-01,2024-01-31,1
9237,2024-01-01,2024-03-01,5
9238,2024-02-01,2024-03-02,1
9239,2024-03-01,2024-03-31,1
9239,2024-03-01,2024-04-01,1
9239,2024-03-01,2024-05-01,1
9240,2024-04-01,2024-05-01,6
9241,2023-11-01,2023-12-01,3
9242,2023-12-01,2023-12-31,1
9242,2023-12-01,2024-01-01,2
9243,2023-12-01,2023-12-31,1
9243,2023-12-01,2024-01-01,5
9244,2024-01-01,2024-01-31,1
9245,2024-02-01,2024-03-02,1
9245,2024-02-01,2024-04-01,1
9245,2024-02-01,2024-05-01,1
9246,2024-03-01,2024-03-31,1
9246,2024-03-01,2024-04-01,1
9246,2024-03-01,2024-05-01,1
9247,2024-04-01,2024-05-01,6
9248,2023-11-01,2023-12-01,4
9249,2023-12-01,2023-12-31,1
9249,2023-12-01,2024-01-01,4
9250,2023-12-01,2023-12-31,1
9250,2023-12-01,2024-01-01,2
9251,2024-01-01,2024-01-31,1
9251,2024-01-01,2024-03-01,2
9252,2024-02-01,2024-03-02,1
9252,2024-02-01,2024-04-01,1
9252,2024-02-01,2024-05-01,2
9253,2024-03-01,2024-03-31,1
9253,2024-03-01,2024-04-01,1
9253,2024-03-01,2024-05-01,4
9254,2024-04-01,2024-05-01,4
9255,2023-11-01,2023-12-01,6
9256,2023-12-01,2023-12-31,1
9256,2023-12-01,2024-01-01,5
9257,2023-12-01,2023-12-31,1
9257,2023-12-01,2024-01-01,5
9258,2024-01-01,2024-01-31,1
9258,2024-01-01,2024-03-01,5
9259,2024-02-01,2024-03-02,1
9259,2024-02-01,2024-04-01,1
9259,2024-02-01,2024-05-01,1
9260,2024-03-01,2024-03-31,1
9261,2024-04-01,2024-05-01,5
9262,2023-11-01,2023-12-01,3
9263,2023-12-01,2023-12-31,1
9263,2023-12-01,2024-01-01,3
9264,2023-12-01,2023-12-31,1
9264,2023-12-01,2024-01-01,5
9265,2024-01-01,2024-01-31,1
9265,2024-01-01,2024-03-01,2
9266,2024-02-01,2024-03-02,1
9266,2024-02-01,2024-04-01,1
9266,2024-02-01,2024-05-01,1
9267,2024-03-01,2024-03-31,1
9268,2024-04-01,2024-05-01,6
9269,2023-11-01,2023-12-01,4
9270,2023-12-01,2023-12-31,1
9271,2023-12-01,2023-12-31,1
9271,2023-12-01,2024-01-01,5
9272,2024-01-01,2024-01-31,1
9272,2024-01-01,2024-03-01,3
9273,2024-02-01,2024-03-02,1
9273,2024-02-01,2024-04-01,1
9273,2024-02-01,2024-05-01,1
9274,2024-03-01,2024-03-31,1
9274,2024-03-01,2024-04-01,1
9274,2024-03-01,2024-05-01,1
9275,2024-04-01,2024-05-01,1
9276,2023-11-01,2023-12-01,3
9277,2023-12-01,2023-12-31,1
9277,2023-12-01,2024-01-01,2
9278,2023-12-01,2023-12-31,1
9279,2024-01-01,2024-01-31,1
9279,2024-01-01,2024-03-01,2
9280,2024-02-01,2024-03-02,1
9280,2024-02-01,2024-04-01,1
9280,2024-02-01,2024-05-01,1
9281,2024-03-01,2024-03-31,1
9281,2024-03-01,2024-04-01,1
9281,2024-03-01,2024-05-01,1
9282,2024-04-01,2024-05-01,4
9283,2023-11-01,2023-12-01,3
9284,2023-12-01,2023-12-31,1
9284,2023-12-01,2024-01-01,2
9285,2023-12-01,2023-12-31,1
9285,2023-12-01,2024-01-01,2
9286,2024-01-01,2024-01-31,1
9286,2024-01-01,2024-03-01,5
9287,2024-02-01,2024-03-02,1
9287,2024-02-01,2024-04-01,1
9287,2024-02-01,2024-05-01,2
9288,2024-03-01,2024-03-31,1
9288,2024-03-01,2024-04-01,1
9288,2024-03-01,2024-05-01,1
9289,2024-04-01,2024-05-01,4
9290,2023-11-01,2023-12-01,3
9291,2023-12-01,2023-12-31,1
9291,2023-12-01,2024-01-01,3
9292,2023-12-01,2023-12-31,1
9293,2024-01-01,2024-01-31,1
9293,2024-01-01,2024-03-01,3
9294,2024-02-01,2024-03-02,1
9294,2024-02-01,2024-04-01,1
9294,2024-02-01,2024-05-01,3
9295,2024-03-01,2024-03-31,1
9295,2024-03-01,2024-04-01,1
9295,2024-03-01,2024-05-01,1
9296,2024-04-01,2024-05-01,3
9297,2023-11-01,2023-12-01,6
9298,2023-12-01,2023-12-31,1
9298,2023-12-01,2024-01-01,2
9299,2023-12-01,2023-12-31,1
9299,2023-12-01,2024-01-01,5
9300,2024-01-01,2024-01-31,1
9300,2024-01-01,2024-03-01,4
9301,2024-02-01,2024-03-02,1
9301,2024-02-01,2024-04-01,1
9301,2024-02-01,2024-05-01,4
9302,2024-03-01,2024-03-31,1
9302,2024-03-01,2024-04-01,1
9302,2024-03-01,2024-05-01,1
9303,2024-04-01,2024-05-01,1
9304,2023-11-01,2023-12-01,4
9305,2023-12-01,2023-12-31,1
9305,2023-12-01,2024-01-01,5
9306,2023-12-01,2023-12-31,1
9306,2023-12-01,2024-01-01,3
9307,2024-01-01,2024-01-31,1
9308,2024-02-01,2024-03-02,1
9308,2024-02-01,2024-04-01,1
9308,2024-02-01,2024-05-01,1
9309,2024-03-01,2024-03-31,1
9309,2024-03-01,2024-04-01,1
9309,2024-03-01,2024-05-01,2
9310,2024-04-01,2024-05-01,4
9311,2023-11-01,2023-12-01,4
9312,2023-12-01,2023-12-31,1
9312,2023-12-01,2024-01-01,2
9313,2023-12-01,2023-12-31,1
9313,2023-12-01,2024-01-01,5
9314,2024-01-01,2024-01-31,1
9314,2024-01-01,2024-03-01,5
9315,2024-02-01,2024-03-02,1
9315,2024-02-01,2024-04-01,1
9315,2024-02-01,2024-05-01,1
9316,2024-03-01,2024-03-31,1
9316,2024-03-01,2024-04-01,1
9316,2024-03-01,2024-05-01,1
9317,2024-04-01,2024-05-01,3
9318,2023-11-01,2023-12-01,6
9319,2023-12-01,2023-12-31,1
9319,2023-12-01,2024-01-01,5
9320,2023-12-01,2023-12-31,1
9320,2023-12-01,2024-01-01,2
9321,2024-01-01,2024-01-31,1
9321,2024-01-01,2024-03-01,5
9322,2024-02-01,2024-03-02,1
9323,2024-03-01,2024-03-31,1
9323,2024-03-01,2024-04-01,1
9323,2024-03-01,2024-05-01,1
9324,2024-04-01,2024-05-01,3
9325,2023-11-01,2023-12-01,4
9326,2023-12-01,2023-12-31,1
9326,2023-12-01,2024-01-01,3
9327,2023-12-01,2023-12-31,1
9327,2023-12-01,2024-01-01,3
9328,2024-01-01,2024-01-31,1
9329,2024-02-01,2024-03-02,1
9329,2024-02-01,2024-04-01,1
9329,2024-02-01,2024-05-01,1
9330,2024-03-01,2024-03-31,1
9330,2024-03-01,2024-04-01,1
9330,2024-03-01,2024-05-01,1
9331,2024-04-01,2024-05-01,3
9332,2023-11-01,2023-12-01,3
9333,2023-12-01,2023-12-31,1
9333,2023-12-01,2024-01-01,2
9334,2023-12-01,2023-12-31,1
9334,2023-12-01,2024-01-01,5
9335,2024-01-01,2024-01-31,1
9335,2024-01-01,2024-03-01,2
9336,2024-02-01,2024-03-02,1
9336,2024-02-01,2024-04-01,1
9336,2024-02-01,2024-05-01,2
9337,2024-03-01,2024-03-31,1
9337,2024-03-01,2024-04-01,1
9337,2024-03-01,2024-05-01,3
9338,2024-04-01,2024-05-01,4
9339,2023-11-01,2023-12-01,5
9340,2023-12-01,2023-12-31,1
9340,2023-12-01,2024-01-01,3
9341,2023-12-01,2023-12-31,1
9341,2023-12-01,2024-01-01,5
9342,2024-01-01,2024-01-31,1
9342,2024-01-01,2024-03-01,5
9343,2024-02-01,2024-03-02,1
9343,2024-02-01,2024-04-01,1
9343,2024-02-01,2024-05-01,2
9344,2024-03-01,2024-03-31,1
9344,2024-03-01,2024-04-01,1
9344,2024-03-01,2024-05-01,1
9345,2024-04-01,2024-05-01,3
9346,2023-11-01,2023-12-01,4
9347,2023-12-01,2023-12-31,1
9347,2023-12-01,2024-01-01,2
9348,2023-12-01,2023-12-31,1
