user_id,account_create_month,purchase_month
8275,2023-11-01,2023-12-01
8275,2023-11-01,2023-12-01
8276,2023-12-01,2023-12-31
8276,2023-12-01,2024-01-01
8276,2023-12-01,2024-01-01
8276,2023-12-01,2024-01-01
8277,2023-12-01,2023-12-31
8277,2023-12-01,2024-01-01
8277,2023-12-01,2024-01-01
8277,2023-12-01,2024-01-01
8278,2024-01-01,2024-01-31
8278,2024-01-01,2024-03-01
8278,2024-01-01,2024-03-01
8278,2024-01-01,2024-03-01
8278,2024-01-01,2024-03-01
8278,2024-01-01,2024-03-01
8279,2024-02-01,2024-03-02
8279,2024-02-01,2024-04-01
8279,2024-02-01,2024-05-01
8279,2024-02-01,2024-05-01
8279,2024-02-01,2024-05-01
8279,2024-02-01,2024-05-01
8280,2024-03-01,2024-03-31
8280,2024-03-01,2024-04-01
8280,2024-03-01,2024-05-01
8280,2024-03-01,2024-05-01
8281,2024-04-01,2024-05-01
8281,2024-04-01,2024-05-01
8281,2024-04-01,2024-05-01
8281,2024-04-01,2024-05-01
8282,2023-11-01,2023-12-01
8283,2023-12-01,2023-12-31
8283,2023-12-01,2024-01-01
8283,2023-12-01,2024-01-01
8283,2023-12-01,2024-01-01
8283,2023-12-01,2024-01-01
8283,2023-12-01,2024-01-01
8284,2023-12-01,2023-12-31
8284,2023-12-01,2024-01-01
8284,2023-12-01,2024-01-01
8284,2023-12-01,2024-01-01
8284,2023-12-01,2024-01-01
8284,2023-12-01,2024-01-01
8285,2024-01-01,2024-01-31
8285,2024-01-01,2024-03-01
8285,2024-01-01,2024-03-01
8286,2024-02-01,2024-03-02
8286,2024-02-01,2024-04-01
8286,2024-02-01,2024-05-01
8286,2024-02-01,2024-05-01
8287,2024-03-01,2024-03-31
8287,2024-03-01,2024-04-01
8287,2024-03-01,2024-05-01
8287,2024-03-01,2024-05-01
8288,2024-04-01,2024-05-01
8288,2024-04-01,2024-05-01
8288,2024-04-01,2024-05-01
8289,2023-11-01,2023-12-01
8289,2023-11-01,2023-12-01
8289,2023-11-01,2023-12-01
8290,2023-12-01,2023-12-31
8290,2023-12-01,2024-01-01
8290,2023-12-01,2024-01-01
8291,2023-12-01,2023-12-31
8291,2023-12-01,2024-01-01
8291,2023-12-01,2024-01-01
8291,2023-12-01,2024-01-01
8291,2023-12-01,2024-01-01
8291,2023-12-01,2024-01-01
8292,2024-01-01,2024-01-31
8292,2024-01-01,2024-03-01
8292,2024-01-01,2024-03-01
8292,2024-01-01,2024-03-01
8293,2024-02-01,2024-03-02
8293,2024-02-01,2024-04-01
8293,2024-02-01,2024-05-01
8293,2024-02-01,2024-05-01
8293,2024-02-01,2024-05-01
8293,2024-02-01,2024-05-01
8294,2024-03-01,2024-03-31
8294,2024-03-01,2024-04-01
8294,2024-03-01,2024-05-01
8295,2024-04-01,2024-05-01
8295,2024-04-01,2024-05-01
8295,2024-04-01,2024-05-01
8296,2023-11-01,2023-12-01
8296,2023-11-01,2023-12-01
8296,2023-11-01,2023-12-01
8297,2023-12-01,2023-12-31
8298,2023-12-01,2023-12-31
8298,2023-12-01,2024-01-01
8298,2023-12-01,2024-01-01
8298,2023-12-01,2024-01-01
8299,2024-01-01,2024-01-31
8299,2024-01-01,2024-03-01
8299,2024-01-01,2024-03-01
8299,2024-01-01,2024-03-01
8300,2024-02-01,2024-03-02
8300,2024-02-01,2024-04-01
8300,2024-02-01,2024-05-01
8301,2024-03-01,2024-03-31
8301,2024-03-01,2024-04-01
8301,2024-03-01,2024-05-01
8301,2024-03-01,2024-05-01
8302,2024-04-01,2024-05-01
8303,2023-11-01,2023-12-01
8303,2023-11-01,2023-12-01
8303,2023-11-01,2023-12-01
8303,2023-11-01,2023-12-01
8303,2023-11-01,2023-12-01
8303,2023-11-01,2023-12-01
8304,2023-12-01,2023-12-31
8304,2023-12-01,2024-01-01
8304,2023-12-01,2024-01-01
8305,2023-12-01,2023-12-31
8305,2023-12-01,2024-01-01
8305,2023-12-01,2024-01-01
8305,2023-12-01,2024-01-01
8305,2023-12-01,2024-01-01
8305,2023-12-01,2024-01-01
8306,2024-01-01,2024-01-31
8306,2024-01-01,2024-03-01
8306,2024-01-01,2024-03-01
8307,2024-02-01,2024-03-02
8307,2024-02-01,2024-04-01
8307,2024-02-01,2024-05-01
8307,2024-02-01,2024-05-01
8307,2024-02-01,2024-05-01
8307,2024-02-01,2024-05-01
8308,2024-03-01,2024-03-31
8309,2024-04-01,2024-05-01
8309,2024-04-01,2024-05-01
8309,2024-04-01,2024-05-01
8309,2024-04-01,2024-05-01
8310,2023-11-01,2023-12-01
8310,2023-11-01,2023-12-01
8310,2023-11-01,2023-12-01
8310,2023-11-01,2023-12-01
8310,2023-11-01,2023-12-01
8310,2023-11-01,2023-12-01
8311,2023-12-01,2023-12-31
8312,2023-12-01,2023-12-31
8312,2023-12-01,2024-01-01
8312,2023-12-01,2024-01-01
8313,2024-01-01,2024-01-31
8313,2024-01-01,2024-03-01
8313,2024-01-01,2024-03-01
8313,2024-01-01,2024-03-01
8313,2024-01-01,2024-03-01
8313,2024-01-01,2024-03-01
8314,2024-02-01,2024-03-02
8314,2024-02-01,2024-04-01
8314,2024-02-01,2024-05-01
8315,2024-03-01,2024-03-31
8315,2024-03-01,2024-04-01
8315,2024-03-01,2024-05-01
8315,2024-03-01,2024-05-01
8315,2024-03-01,2024-05-01
8316,2024-04-01,2024-05-01
8316,2024-04-01,2024-05-01
8316,2024-04-01,2024-05-01
8316,2024-04-01,2024-05-01
8317,2023-11-01,2023-12-01
8317,2023-11-01,2023-12-01
8317,2023-11-01,2023-12-01
8317,2023-11-01,2023-12-01
8318,2023-12-01,2023-12-31
8318,2023-12-01,2024-01-01
8318,2023-12-01,2024-01-01
8319,2023-12-01,2023-12-31
8319,2023-12-01,2024-01-01
8319,2023-12-01,2024-01-01
8319,2023-12-01,2024-01-01
8320,2024-01-01,2024-01-31
8320,2024-01-01,2024-03-01
8320,2024-01-01,2024-03-01
8321,2024-02-01,2024-03-02
8322,2024-03-01,2024-03-31
8322,2024-03-01,2024-04-01
8322,2024-03-01,2024-05-01
8323,2024-04-01,2024-05-01
8323,2024-04-01,2024-05-01
8323,2024-04-01,2024-05-01
8324,2023-11-01,2023-12-01
8324,2023-11-01,2023-12-01
8324,2023-11-01,2023-12-01
8324,2023-11-01,2023-12-01
8325,2023-12-01,2023-12-31
8325,2023-12-01,2024-01-01
8325,2023-12-01,2024-01-01
8325,2023-12-01,2024-01-01
8326,2023-12-01,2023-12-31
8326,2023-12-01,2024-01-01
8326,2023-12-01,2024-01-01
8327,2024-01-01,2024-01-31
8327,2024-01-01,2024-03-01
8327,2024-01-01,2024-03-01
8328,2024-02-01,2024-03-02
8328,2024-02-01,2024-04-01
8328,2024-02-01,2024-05-01
8329,2024-03-01,2024-03-31
8329,2024-03-01,2024-04-01
8329,2024-03-01,2024-05-01
8329,2024-03-01,2024-05-01
8329,2024-03-01,2024-05-01
8330,2024-04-01,2024-05-01
8330,2024-04-01,2024-05-01
8330,2024-04-01,2024-05-01
8331,2023-11-01,2023-12-01
8331,2023-11-01,2023-12-01
8331,2023-11-01,2023-12-01
8332,2023-12-01,2023-12-31
8333,2023-12-01,2023-12-31
8333,2023-12-01,2024-01-01
8333,2023-12-01,2024-01-01
8333,2023-12-01,2024-01-01
8333,2023-12-01,2024-01-01
8334,2024-01-01,2024-01-31
8334,2024-01-01,2024-03-01
8334,2024-01-01,2024-03-01
8334,2024-01-01,2024-03-01
8335,2024-02-01,2024-03-02
8335,2024-02-01,2024-04-01
8335,2024-02-01,2024-05-01
8335,2024-02-01,2024-05-01
8335,2024-02-01,2024-05-01
8335,2024-02-01,2024-05-01
8336,2024-03-01,2024-03-31
8336,2024-03-01,2024-04-01
8336,2024-03-01,2024-05-01
8337,2024-04-01,2024-05-01
8337,2024-04-01,2024-05-01
8337,2024-04-01,2024-05-01
8337,2024-04-01,2024-05-01
8338,2023-11-01,2023-12-01
8338,2023-11-01,2023-12-01
8338,2023-11-01,2023-12-01
8338,2023-11-01,2023-12-01
8338,2023-11-01,2023-12-01
8338,2023-11-01,2023-12-01
8339,2023-12-01,2023-12-31
8339,2023-12-01,2024-01-01
8339,2023-12-01,2024-01-01
8339,2023-12-01,2024-01-01
8340,2023-12-01,2023-12-31
8340,2023-12-01,2024-01-01
8340,2023-12-01,2024-01-01
8340,2023-12-01,2024-01-01
8341,2024-01-01,2024-01-31
8341,2024-01-01,2024-03-01
8341,2024-01-01,2024-03-01
8341,2024-01-01,2024-03-01
8342,2024-02-01,2024-03-02
8342,2024-02-01,2024-04-01
8342,2024-02-01,2024-05-01
8343,2024-03-01,2024-03-31
8343,2024-03-01,2024-04-01
8343,2024-03-01,2024-05-01
8344,2024-04-01,2024-05-01
8344,2024-04-01,2024-05-01
8344,2024-04-01,2024-05-01
8345,2023-11-01,2023-12-01
8345,2023-11-01,2023-12-01
8345,2023-11-01,2023-12-01
8346,2023-12-01,2023-12-31
8346,2023-12-01,2024-01-01
8346,2023-12-01,2024-01-01
8347,2023-12-01,2023-12-31
8347,2023-12-01,2024-01-01
8347,2023-12-01,2024-01-01
8348,2024-01-01,2024-01-31
8348,2024-01-01,2024-03-01
8348,2024-01-01,2024-03-01
8349,2024-02-01,2024-03-02
8350,2024-03-01,2024-03-31
8350,2024-03-01,2024-04-01
8350,2024-03-01,2024-05-01
8350,2024-03-01,2024-05-01
8351,2024-04-01,2024-05-01
8351,2024-04-01,2024-05-01
8351,2024-04-01,2024-05-01
8351,2024-04-01,2024-05-01
8352,2023-11-01,2023-12-01
8352,2023-11-01,2023-12-01
8352,2023-11-01,2023-12-01
8352,2023-11-01,2023-12-01
8353,2023-12-01,2023-12-31
8353,2023-12-01,2024-01-01
8353,2023-12-01,2024-01-01
8353,2023-12-01,2024-01-01
8354,2023-12-01,2023-12-31
8354,2023-12-01,2024-01-01
8354,2023-12-01,2024-01-01
8355,2024-01-01,2024-01-31
8355,2024-01-01,2024-03-01
8355,2024-01-01,2024-03-01
8355,2024-01-01,2024-03-01
8355,2024-01-01,2024-03-01
8355,2024-01-01,2024-03-01
8356,2024-02-01,2024-03-02
8356,2024-02-01,2024-04-01
8356,2024-02-01,2024-05-01
8357,2024-03-01,2024-03-31
8357,2024-03-01,2024-04-01
8357,2024-03-01,2024-05-01
8357,2024-03-01,2024-05-01
8357,2024-03-01,2024-05-01
8358,2024-04-01,2024-05-01
8358,2024-04-01,2024-05-01
8358,2024-04-01,2024-05-01
8359,2023-11-01,2023-12-01
8360,2023-12-01,2023-12-31
8360,2023-12-01,2024-01-01
8360,2023-12-01,2024-01-01
8360,2023-12-01,2024-01-01
8361,2023-12-01,2023-12-31
8361,2023-12-01,2024-01-01
8361,2023-12-01,2024-01-01
8362,2024-01-01,2024-01-31
8362,2024-01-01,2024-03-01
8362,2024-01-01,2024-03-01
8363,2024-02-01,2024-03-02
8363,2024-02-01,2024-04-01
8363,2024-02-01,2024-05-01
8363,2024-02-01,2024-05-01
8364,2024-03-01,2024-03-31
8364,2024-03-01,2024-04-01
8364,2024-03-01,2024-05-01
8365,2024-04-01,2024-05-01
8365,2024-04-01,2024-05-01
8365,2024-04-01,2024-05-01
8365,2024-04-01,2024-05-01
8366,2023-11-01,2023-12-01
8366,2023-11-01,2023-12-01
8366,2023-11-01,2023-12-01
8366,2023-11-01,2023-12-01
8366,2023-11-01,2023-12-01
8367,2023-12-01,2023-12-31
8367,2023-12-01,2024-01-01
8367,2023-12-01,2024-01-01
8367,2023-12-01,2024-01-01
8367,2023-12-01,2024-01-01
8367,2023-12-01,2024-01-01
8368,2023-12-01,2023-12-31
8368,2023-12-01,2024-01-01
8368,2023-12-01,2024-01-01
8369,2024-01-01,2024-01-31
8369,2024-01-01,2024-03-01
8369,2024-01-01,2024-03-01
8370,2024-02-01,2024-03-02
8370,2024-02-01,2024-04-01
8370,2024-02-01,2024-05-01
8371,2024-03-01,2024-03-31
8371,2024-03-01,2024-04-01
8371,2024-03-01,2024-05-01
8371,2024-03-01,2024-05-01
8371,2024-03-01,2024-05-01
8372,2024-04-01,2024-05-01
8372,2024-04-01,2024-05-01
8372,2024-04-01,2024-05-01
8373,2023-11-01,2023-12-01
8373,2023-11-01,2023-12-01
8373,2023-11-01,2023-12-01
8374,2023-12-01,2023-12-31
8374,2023-12-01,2024-01-01
8374,2023-12-01,2024-01-01
8375,2023-12-01,2023-12-31
8375,2023-12-01,2024-01-01
8375,2023-12-01,2024-01-01
8376,2024-01-01,2024-01-31
8376,2024-01-01,2024-03-01
8376,2024-01-01,2024-03-01
8377,2024-02-01,2024-03-02
8377,2024-02-01,2024-04-01
8377,2024-02-01,2024-05-01
8377,2024-02-01,2024-05-01
8378,2024-03-01,2024-03-31
8378,2024-03-01,2024-04-01
8378,2024-03-01,2024-05-01
8378,2024-03-01,2024-05-01
8379,2024-04-01,2024-05-01
8379,2024-04-01,2024-05-01
8379,2024-04-01,2024-05-01
8380,2023-11-01,2023-12-01
8380,2023-11-01,2023-12-01
8380,2023-11-01,2023-12-01
8381,2023-12-01,2023-12-31
8381,2023-12-01,2024-01-01
8381,2023-12-01,2024-01-01
8381,2023-12-01,2024-01-01
8382,2023-12-01,2023-12-31
8382,2023-12-01,2024-01-01
8382,2023-12-01,2024-01-01
8382,2023-12-01,2024-01-01
8382,2023-12-01,2024-01-01
8383,2024-01-01,2024-01-31
8383,2024-01-01,2024-03-01
8383,2024-01-01,2024-03-01
8383,2024-01-01,2024-03-01
8383,2024-01-01,2024-03-01
8383,2024-01-01,2024-03-01
8384,2024-02-01,2024-03-02
8384,2024-02-01,2024-04-01
8384,2024-02-01,2024-05-01
8385,2024-03-01,2024-03-31
8385,2024-03-01,2024-04-01
8385,2024-03-01,2024-05-01
8385,2024-03-01,2024-05-01
8386,2024-04-01,2024-05-01
8386,2024-04-01,2024-05-01
8386,2024-04-01,2024-05-01
8386,2024-04-01,2024-05-01
8387,2023-11-01,2023-12-01
8388,2023-12-01,2023-12-31
8389,2023-12-01,2023-12-31
8390,2024-01-01,2024-01-31
8390,2024-01-01,2024-03-01
8390,2024-01-01,2024-03-01
8390,2024-01-01,2024-03-01
8390,2024-01-01,2024-03-01
8390,2024-01-01,2024-03-01
8391,2024-02-01,2024-03-02
8391,2024-02-01,2024-04-01
8391,2024-02-01,2024-05-01
8391,2024-02-01,2024-05-01
8391,2024-02-01,2024-05-01
8392,2024-03-01,2024-03-31
8392,2024-03-01,2024-04-01
8392,2024-03-01,2024-05-01
8392,2024-03-01,2024-05-01
8392,2024-03-01,2024-05-01
8392,2024-03-01,2024-05-01
8393,2024-04-01,2024-05-01
8393,2024-04-01,2024-05-01
8393,2024-04-01,2024-05-01
8393,2024-04-01,2024-05-01
8393,2024-04-01,2024-05-01
8393,2024-04-01,2024-05-01
8394,2023-11-01,2023-12-01
8394,2023-11-01,2023-12-01
8394,2023-11-01,2023-12-01
8395,2023-12-01,2023-12-31
8395,2023-12-01,2024-01-01
8395,2023-12-01,2024-01-01
8395,2023-12-01,2024-01-01
8395,2023-12-01,2024-01-01
8395,2023-12-01,2024-01-01
8396,2023-12-01,2023-12-31
8397,2024-01-01,2024-01-31
8397,2024-01-01,2024-03-01
8397,2024-01-01,2024-03-01
8398,2024-02-01,2024-03-02
8398,2024-02-01,2024-04-01
8398,2024-02-01,2024-05-01
8399,2024-03-01,2024-03-31
8399,2024-03-01,2024-04-01
8399,2024-03-01,2024-05-01
8399,2024-03-01,2024-05-01
8400,2024-04-01,2024-05-01
8400,2024-04-01,2024-05-01
8400,2024-04-01,2024-05-01
8400,2024-04-01,2024-05-01
8401,2023-11-01,2023-12-01
8401,2023-11-01,2023-12-01
8401,2023-11-01,2023-12-01
8402,2023-12-01,2023-12-31
8402,2023-12-01,2024-01-01
8402,2023-12-01,2024-01-01
8403,2023-12-01,2023-12-31
8403,2023-12-01,2024-01-01
8403,2023-12-01,2024-01-01
8403,2023-12-01,2024-01-01
8403,2023-12-01,2024-01-01
8404,2024-01-01,2024-01-31
8404,2024-01-01,2024-03-01
8404,2024-01-01,2024-03-01
8404,2024-01-01,2024-03-01
8405,2024-02-01,2024-03-02
8405,2024-02-01,2024-04-01
8405,2024-02-01,2024-05-01
8405,2024-02-01,2024-05-01
8405,2024-02-01,2024-05-01
8405,2024-02-01,2024-05-01
8406,2024-03-01,2024-03-31
8406,2024-03-01,2024-04-01
8406,2024-03-01,2024-05-01
8406,2024-03-01,2024-05-01
8406,2024-03-01,2024-05-01
8406,2024-03-01,2024-05-01
8407,2024-04-01,2024-05-01
8407,2024-04-01,2024-05-01
8407,2024-04-01,2024-05-01
8407,2024-04-01,2024-05-01
8408,2023-11-01,2023-12-01
8408,2023-11-01,2023-12-01
8408,2023-11-01,2023-12-01
8409,2023-12-01,2023-12-31
8409,2023-12-01,2024-01-01
8409,2023-12-01,2024-01-01
8410,2023-12-01,2023-12-31
8410,2023-12-01,2024-01-01
8410,2023-12-01,2024-01-01
8411,2024-01-01,2024-01-31
8411,2024-01-01,2024-03-01
8411,2024-01-01,2024-03-01
8412,2024-02-01,2024-03-02
8413,2024-03-01,2024-03-31
8413,2024-03-01,2024-04-01
8413,2024-03-01,2024-05-01
8413,2024-03-01,2024-05-01
8414,2024-04-01,2024-05-01
8415,2023-11-01,2023-12-01
8415,2023-11-01,2023-12-01
8415,2023-11-01,2023-12-01
8416,2023-12-01,2023-12-31
8416,2023-12-01,2024-01-01
8416,2023-12-01,2024-01-01
8416,2023-12-01,2024-01-01
8416,2023-12-01,2024-01-01
8417,2023-12-01,2023-12-31
8418,2024-01-01,2024-01-31
8419,2024-02-01,2024-03-02
8419,2024-02-01,2024-04-01
8419,2024-02-01,2024-05-01
8419,2024-02-01,2024-05-01
8419,2024-02-01,2024-05-01
8419,2024-02-01,2024-05-01
8420,2024-03-01,2024-03-31
8420,2024-03-01,2024-04-01
8420,2024-03-01,2024-05-01
8420,2024-03-01,2024-05-01
8420,2024-03-01,2024-05-01
8421,2024-04-01,2024-05-01
8421,2024-04-01,2024-05-01
8421,2024-04-01,2024-05-01
8421,2024-04-01,2024-05-01
8421,2024-04-01,2024-05-01
8421,2024-04-01,2024-05-01
8422,2023-11-01,2023-12-01
8422,2023-11-01,2023-12-01
8422,2023-11-01,2023-12-01
8423,2023-12-01,2023-12-31
8423,2023-12-01,2024-01-01
8423,2023-12-01,2024-01-01
8423,2023-12-01,2024-01-01
8423,2023-12-01,2024-01-01
8423,2023-12-01,2024-01-01
8424,2023-12-01,2023-12-31
8424,2023-12-01,2024-01-01
8424,2023-12-01,2024-01-01
8425,2024-01-01,2024-01-31
8425,2024-01-01,2024-03-01
8425,2024-01-01,2024-03-01
8425,2024-01-01,2024-03-01
8425,2024-01-01,2024-03-01
8425,2024-01-01,2024-03-01
8426,2024-02-01,2024-03-02
8427,2024-03-01,2024-03-31
8427,2024-03-01,2024-04-01
8427,2024-03-01,2024-05-01
8428,2024-04-01,2024-05-01
8428,2024-04-01,2024-05-01
8428,2024-04-01,2024-05-01
8428,2024-04-01,2024-05-01
8428,2024-04-01,2024-05-01
8428,2024-04-01,2024-05-01
8429,2023-11-01,2023-12-01
8429,2023-11-01,2023-12-01
8429,2023-11-01,2023-12-01
8430,2023-12-01,2023-12-31
8430,2023-12-01,2024-01-01
8430,2023-12-01,2024-01-01
8430,2023-12-01,2024-01-01
8430,2023-12-01,2024-01-01
8430,2023-12-01,2024-01-01
8431,2023-12-01,2023-12-31
8431,2023-12-01,2024-01-01
8431,2023-12-01,2024-01-01
8431,2023-12-01,2024-01-01
8432,2024-01-01,2024-01-31
8432,2024-01-01,2024-03-01
8432,2024-01-01,2024-03-01
8433,2024-02-01,2024-03-02
8433,2024-02-01,2024-04-01
8433,2024-02-01,2024-05-01
8434,2024-03-01,2024-03-31
8434,2024-03-01,2024-04-01
8434,2024-03-01,2024-05-01
8434,2024-03-01,2024-05-01
8434,2024-03-01,2024-05-01
8435,2024-04-01,2024-05-01
8436,2023-11-01,2023-12-01
8436,2023-11-01,2023-12-01
8436,2023-11-01,2023-12-01
8436,2023-11-01,2023-12-01
8437,2023-12-01,2023-12-31
8437,2023-12-01,2024-01-01
8437,2023-12-01,2024-01-01
8437,2023-12-01,2024-01-01
8438,2023-12-01,2023-12-31
8438,2023-12-01,2024-01-01
8438,2023-12-01,2024-01-01
8438,2023-12-01,2024-01-01
8439,2024-01-01,2024-01-31
8440,2024-02-01,2024-03-02
8440,2024-02-01,2024-04-01
8440,2024-02-01,2024-05-01
8441,2024-03-01,2024-03-31
8441,2024-03-01,2024-04-01
8441,2024-03-01,2024-05-01
8441,2024-03-01,2024-05-01
8441,2024-03-01,2024-05-01
8442,2024-04-01,2024-05-01
8442,2024-04-01,2024-05-01
8442,2024-04-01,2024-05-01
8442,2024-04-01,2024-05-01
8443,2023-11-01,2023-12-01
8443,2023-11-01,2023-12-01
8443,2023-11-01,2023-12-01
8443,2023-11-01,2023-12-01
8443,2023-11-01,2023-12-01
8443,2023-11-01,2023-12-01
8444,2023-12-01,2023-12-31
8444,2023-12-01,2024-01-01
8444,2023-12-01,2024-01-01
8445,2023-12-01,2023-12-31
8445,2023-12-01,2024-01-01
8445,2023-12-01,2024-01-01
8446,2024-01-01,2024-01-31
8446,2024-01-01,2024-03-01
8446,2024-01-01,2024-03-01
8447,2024-02-01,2024-03-02
8447,2024-02-01,2024-04-01
8447,2024-02-01,2024-05-01
8448,2024-03-01,2024-03-31
8448,2024-03-01,2024-04-01
8448,2024-03-01,2024-05-01
8448,2024-03-01,2024-05-01
8448,2024-03-01,2024-05-01
8448,2024-03-01,2024-05-01
8449,2024-04-01,2024-05-01
8450,2023-11-01,2023-12-01
8450,2023-11-01,2023-12-01
8450,2023-11-01,2023-12-01
8450,2023-11-01,2023-12-01
8451,2023-12-01,2023-12-31
8451,2023-12-01,2024-01-01
8451,2023-12-01,2024-01-01
8451,2023-12-01,2024-01-01
8451,2023-12-01,2024-01-01
8452,2023-12-01,2023-12-31
8452,2023-12-01,2024-01-01
8452,2023-12-01,2024-01-01
8452,2023-12-01,2024-01-01
8453,2024-01-01,2024-01-31
8453,2024-01-01,2024-03-01
8453,2024-01-01,2024-03-01
8454,2024-02-01,2024-03-02
8454,2024-02-01,2024-04-01
8454,2024-02-01,2024-05-01
8455,2024-03-01,2024-03-31
8456,2024-04-01,2024-05-01
8456,2024-04-01,2024-05-01
8456,2024-04-01,2024-05-01
8456,2024-04-01,2024-05-01
8457,2023-11-01,2023-12-01
8457,2023-11-01,2023-12-01
8457,2023-11-01,2023-12-01
8457,2023-11-01,2023-12-01
8458,2023-12-01,2023-12-31
8458,2023-12-01,2024-01-01
8458,2023-12-01,2024-01-01
8459,2023-12-01,2023-12-31
8460,2024-01-01,2024-01-31
8460,2024-01-01,2024-03-01
8460,2024-01-01,2024-03-01
8461,2024-02-01,2024-03-02
8461,2024-02-01,2024-04-01
8461,2024-02-01,2024-05-01
8461,2024-02-01,2024-05-01
8462,2024-03-01,2024-03-31
8462,2024-03-01,2024-04-01
8462,2024-03-01,2024-05-01
8462,2024-03-01,2024-05-01
8462,2024-03-01,2024-05-01
8462,2024-03-01,2024-05-01
8463,2024-04-01,2024-05-01
8463,2024-04-01,2024-05-01
8463,2024-04-01,2024-05-01
8463,2024-04-01,2024-05-01
8464,2023-11-01,2023-12-01
8464,2023-11-01,2023-12-01
8464,2023-11-01,2023-12-01
8464,2023-11-01,2023-12-01
8464,2023-11-01,2023-12-01
8465,2023-12-01,2023-12-31
8465,2023-12-01,2024-01-01
8465,2023-12-01,2024-01-01
8465,2023-12-01,2024-01-01
8465,2023-12-01,2024-01-01
8465,2023-12-01,2024-01-01
8466,2023-12-01,2023-12-31
8466,2023-12-01,2024-01-01
8466,2023-12-01,2024-01-01
8466,2023-12-01,2024-01-01
8467,2024-01-01,2024-01-31
8467,2024-01-01,2024-03-01
8467,2024-01-01,2024-03-01
8467,2024-01-01,2024-03-01
8468,2024-02-01,2024-03-02
8468,2024-02-01,2024-04-01
8468,2024-02-01,2024-05-01
8469,2024-03-01,2024-03-31
8469,2024-03-01,2024-04-01
8469,2024-03-01,2024-05-01
8470,2024-04-01,2024-05-01
8471,2023-11-01,2023-12-01
8472,2023-12-01,2023-12-31
8472,2023-12-01,2024-01-01
8472,2023-12-01,2024-01-01
8473,2023-12-01,2023-12-31
8473,2023-12-01,2024-01-01
8473,2023-12-01,2024-01-01
8473,2023-12-01,2024-01-01
8473,2023-12-01,2024-01-01
8473,2023-12-01,2024-01-01
8474,2024-01-01,2024-01-31
8474,2024-01-01,2024-03-01
8474,2024-01-01,2024-03-01
8475,2024-02-01,2024-03-02
8475,2024-02-01,2024-04-01
8475,2024-02-01,2024-05-01
8475,2024-02-01,2024-05-01
8475,2024-02-01,2024-05-01
8475,2024-02-01,2024-05-01
8476,2024-03-01,2024-03-31
8476,2024-03-01,2024-04-01
8476,2024-03-01,2024-05-01
8476,2024-03-01,2024-05-01
8476,2024-03-01,2024-05-01
8476,2024-03-01,2024-05-01
8477,2024-04-01,2024-05-01
8477,2024-04-01,2024-05-01
8477,2024-04-01,2024-05-01
8477,2024-04-01,2024-05-01
8477,2024-04-01,2024-05-01
8477,2024-04-01,2024-05-01
8478,2023-11-01,2023-12-01
8478,2023-11-01,2023-12-01
8478,2023-11-01,2023-12-01
8478,2023-11-01,2023-12-01
8479,2023-12-01,2023-12-31
8479,2023-12-01,2024-01-01
8479,2023-12-01,2024-01-01
8479,2023-12-01,2024-01-01
8479,2023-12-01,2024-01-01
8479,2023-12-01,2024-01-01
8480,2023-12-01,2023-12-31
8480,2023-12-01,2024-01-01
8480,2023-12-01,2024-01-01
8481,2024-01-01,2024-01-31
8481,2024-01-01,2024-03-01
8481,2024-01-01,2024-03-01
8482,2024-02-01,2024-03-02
8482,2024-02-01,2024-04-01
8482,2024-02-01,2024-05-01
8483,2024-03-01,2024-03-31
8483,2024-03-01,2024-04-01
8483,2024-03-01,2024-05-01
8483,2024-03-01,2024-05-01
8483,2024-03-01,2024-05-01
8484,2024-04-01,2024-05-01
8484,2024-04-01,2024-05-01
8484,2024-04-01,2024-05-01
8484,2024-04-01,2024-05-01
8484,2024-04-01,2024-05-01
8484,2024-04-01,2024-05-01
8485,2023-11-01,2023-12-01
8485,2023-11-01,2023-12-01
8485,2023-11-01,2023-12-01
8486,2023-12-01,2023-12-31
8486,2023-12-01,2024-01-01
8486,2023-12-01,2024-01-01
8487,2023-12-01,2023-12-31
8487,2023-12-01,2024-01-01
8487,2023-12-01,2024-01-01
8488,2024-01-01,2024-01-31
8488,2024-01-01,2024-03-01
8488,2024-01-01,2024-03-01
8488,2024-01-01,2024-03-01
8488,2024-01-01,2024-03-01
8488,2024-01-01,2024-03-01
8489,2024-02-01,2024-03-02
8489,2024-02-01,2024-04-01
8489,2024-02-01,2024-05-01
8489,2024-02-01,2024-05-01
8489,2024-02-01,2024-05-01
8489,2024-02-01,2024-05-01
8490,2024-03-01,2024-03-31
8490,2024-03-01,2024-04-01
8490,2024-03-01,2024-05-01
8491,2024-04-01,2024-05-01
8491,2024-04-01,2024-05-01
8491,2024-04-01,2024-05-01
8491,2024-04-01,2024-05-01
8492,2023-11-01,2023-12-01
8493,2023-12-01,2023-12-31
8493,2023-12-01,2024-01-01
8493,2023-12-01,2024-01-01
8494,2023-12-01,2023-12-31
8494,2023-12-01,2024-01-01
8494,2023-12-01,2024-01-01
8495,2024-01-01,2024-01-31
8495,2024-01-01,2024-03-01
8495,2024-01-01,2024-03-01
8495,2024-01-01,2024-03-01
8495,2024-01-01,2024-03-01
8495,2024-01-01,2024-03-01
8496,2024-02-01,2024-03-02
8496,2024-02-01,2024-04-01
8496,2024-02-01,2024-05-01
8497,2024-03-01,2024-03-31
